_id,salesorderid,salesorderitem,productid,quantity,weightmeasure,weightunit,currency,price,grossamount,taxamount,netamount,language,medium_descr,short_descr,deliverydate
66678e7369ed4c2c2049598d,500000130,10,DB-1081,2,13.6,KG,USD,1499,110778,13847.25,96930.75,EN,Rooty Basic,Downhill Bike,2018-04-11T17:00:00.000Z
66678e7369ed4c2c2049598e,500000207,20,DB-1081,2,13.6,KG,USD,1499,62755,7844.375,54910.625,EN,Rooty Basic,Downhill Bike,2018-05-06T17:00:00.000Z
66678e7369ed4c2c2049598f,500000228,20,DB-1081,6,13.6,KG,USD,1499,61793,7724.125,54068.875,EN,Rooty Basic,Downhill Bike,2018-04-20T17:00:00.000Z
66678e7369ed4c2c20495990,500000229,30,DB-1081,4,13.6,KG,USD,1499,1356,169.5,1186.5,EN,Rooty Basic,Downhill Bike,2018-04-20T17:00:00.000Z
66678e7369ed4c2c20495991,500000252,10,DB-1081,10,13.6,KG,USD,1499,67009,8376.125,58632.875,EN,Rooty Basic,Downhill Bike,2018-05-04T17:00:00.000Z
66678e7369ed4c2c20495992,500000264,50,DB-1081,8,13.6,KG,USD,1499,64578,8072.25,56505.75,EN,Rooty Basic,Downhill Bike,2018-05-17T17:00:00.000Z
66678e7369ed4c2c20495993,500000266,70,DB-1081,10,13.6,KG,USD,1499,10998,1374.75,9623.25,EN,Rooty Basic,Downhill Bike,2018-05-17T17:00:00.000Z
66678e7369ed4c2c20495994,500000283,20,DB-1081,5,13.6,KG,USD,1499,6201,775.125,5425.875,EN,Rooty Basic,Downhill Bike,2018-05-31T17:00:00.000Z
66678e7369ed4c2c20495995,500000423,70,DB-1081,5,13.6,KG,USD,1499,109947,17536.625,67431.875,EN,Rooty Basic,Downhill Bike,2018-06-30T17:00:00.000Z
66678e7369ed4c2c20495996,500000490,60,DB-1081,10,13.6,KG,USD,1499,56388,8638.625,69874.875,EN,Rooty Basic,Downhill Bike,2018-07-29T17:00:00.000Z
66678e7369ed4c2c20495997,500000508,60,DB-1081,3,13.6,KG,USD,1499,86264,5312.5,45157,EN,Rooty Basic,Downhill Bike,2018-07-18T17:00:00.000Z
66678e7369ed4c2c20495998,500000585,20,DB-1081,3,13.6,KG,USD,1499,100036,9369,64365.875,EN,Rooty Basic,Downhill Bike,2018-08-09T17:00:00.000Z
66678e7369ed4c2c20495999,500000586,30,DB-1081,3,13.6,KG,USD,1499,124062,14059.375,48457.5,EN,Rooty Basic,Downhill Bike,2018-08-09T17:00:00.000Z
66678e7369ed4c2c2049599a,500000674,40,DB-1081,8,13.6,KG,USD,1499,173987,199.75,37859.5,EN,Rooty Basic,Downhill Bike,2018-09-20T17:00:00.000Z
66678e7369ed4c2c2049599b,500000681,20,DB-1081,4,13.6,KG,USD,1499,54809,8876.625,89062.75,EN,Rooty Basic,Downhill Bike,2018-09-19T17:00:00.000Z
66678e7369ed4c2c2049599c,500000690,30,DB-1081,5,13.6,KG,USD,1499,18841,7774.125,31132.5,EN,Rooty Basic,Downhill Bike,2018-09-13T17:00:00.000Z
66678e7369ed4c2c2049599d,500000711,30,DB-1081,8,13.6,KG,USD,1499,123784,21748.375,5425.875,EN,Rooty Basic,Downhill Bike,2018-09-25T17:00:00.000Z
66678e7369ed4c2c2049599e,500000729,10,DB-1081,9,13.6,KG,USD,1499,29097,5421.25,5292,EN,Rooty Basic,Downhill Bike,2018-10-09T17:00:00.000Z
66678e7369ed4c2c2049599f,500000738,10,DB-1081,5,13.6,KG,USD,1499,53830,400.375,8652.875,EN,Rooty Basic,Downhill Bike,2018-10-05T17:00:00.000Z
66678e7369ed4c2c204959a0,500000742,10,DB-1081,2,13.6,KG,USD,1499,135856,12628,50645,EN,Rooty Basic,Downhill Bike,2018-10-13T17:00:00.000Z
66678e7369ed4c2c204959a1,500000811,30,DB-1081,7,13.6,KG,USD,1499,49093,7514.125,67738.125,EN,Rooty Basic,Downhill Bike,2018-10-25T17:00:00.000Z
66678e7369ed4c2c204959a2,500000875,70,DB-1081,4,13.6,KG,USD,1499,95673,14605.25,34916.875,EN,Rooty Basic,Downhill Bike,2018-11-05T17:00:00.000Z
66678e7369ed4c2c204959a3,500000882,40,DB-1081,1,13.6,KG,USD,1499,53830,21748.375,62979.875,EN,Rooty Basic,Downhill Bike,2018-10-27T17:00:00.000Z
66678e7369ed4c2c204959a4,500000948,30,DB-1081,8,13.6,KG,USD,1499,38783,8997.125,67738.125,EN,Rooty Basic,Downhill Bike,2018-12-06T17:00:00.000Z
66678e7369ed4c2c204959a5,500000009,40,EB-1133,10,21,KG,USD,2250,79101,9887.625,69213.375,EN,Lazy Cat,eBike,2018-03-08T17:00:00.000Z
66678e7369ed4c2c204959a6,500000073,60,EB-1133,8,21,KG,USD,2250,8091,1011.375,7079.625,EN,Lazy Cat,eBike,2018-03-20T17:00:00.000Z
66678e7369ed4c2c204959a7,500000088,40,EB-1133,2,21,KG,USD,2250,73949,9243.625,64705.375,EN,Lazy Cat,eBike,2018-03-06T17:00:00.000Z
66678e7369ed4c2c204959a8,500000147,80,EB-1133,4,21,KG,USD,2250,45043,5630.375,39412.625,EN,Lazy Cat,eBike,2018-04-19T17:00:00.000Z
66678e7369ed4c2c204959a9,500000159,60,EB-1133,7,21,KG,USD,2250,52131,6516.375,45614.625,EN,Lazy Cat,eBike,2018-04-01T17:00:00.000Z
66678e7369ed4c2c204959aa,500000170,80,EB-1133,4,21,KG,USD,2250,59796,7474.5,52321.5,EN,Lazy Cat,eBike,2018-03-24T17:00:00.000Z
66678e7369ed4c2c204959ab,500000213,20,EB-1133,1,21,KG,USD,2250,69101,8637.625,60463.375,EN,Lazy Cat,eBike,2018-04-23T17:00:00.000Z
66678e7369ed4c2c204959ac,500000311,40,EB-1133,9,21,KG,USD,2250,44627,5578.375,39048.625,EN,Lazy Cat,eBike,2018-05-29T17:00:00.000Z
66678e7369ed4c2c204959ad,500000314,70,EB-1133,5,21,KG,USD,2250,39905,4988.125,34916.875,EN,Lazy Cat,eBike,2018-05-29T17:00:00.000Z
66678e7369ed4c2c204959ae,500000378,70,EB-1133,5,21,KG,USD,2250,153971,12115.125,134724.625,EN,Lazy Cat,eBike,2018-06-17T17:00:00.000Z
66678e7369ed4c2c204959af,500000390,20,EB-1133,3,21,KG,USD,2250,77608,1049.125,56439.25,EN,Lazy Cat,eBike,2018-07-08T17:00:00.000Z
66678e7369ed4c2c204959b0,500000398,100,EB-1133,2,21,KG,USD,2250,29097,756,11106.375,EN,Lazy Cat,eBike,2018-07-08T17:00:00.000Z
66678e7369ed4c2c204959b1,500000448,80,EB-1133,2,21,KG,USD,2250,82715,3808,38493,EN,Lazy Cat,eBike,2018-07-02T17:00:00.000Z
66678e7369ed4c2c204959b2,500000467,80,EB-1133,2,21,KG,USD,2250,59180,9676.875,25262.125,EN,Lazy Cat,eBike,2018-07-19T17:00:00.000Z
66678e7369ed4c2c204959b3,500000494,20,EB-1133,2,21,KG,USD,2250,1596,13026.625,48457.5,EN,Lazy Cat,eBike,2018-08-07T17:00:00.000Z
66678e7369ed4c2c204959b4,500000536,10,EB-1133,10,21,KG,USD,2250,62204,5408.5,18983.125,EN,Lazy Cat,eBike,2018-08-28T17:00:00.000Z
66678e7369ed4c2c204959b5,500000608,100,EB-1133,1,21,KG,USD,2250,43924,169.5,25013.625,EN,Lazy Cat,eBike,2018-08-22T17:00:00.000Z
66678e7369ed4c2c204959b6,500000693,60,EB-1133,10,21,KG,USD,2250,70063,8376.125,105617.75,EN,Lazy Cat,eBike,2018-09-13T17:00:00.000Z
66678e7369ed4c2c204959b7,500000791,80,EB-1133,7,21,KG,USD,2250,102586,1033.25,48357.75,EN,Lazy Cat,eBike,2018-10-22T17:00:00.000Z
66678e7369ed4c2c204959b8,500000927,20,EB-1133,3,21,KG,USD,2250,3245,9925,84805.875,EN,Lazy Cat,eBike,2018-11-25T17:00:00.000Z
66678e7369ed4c2c204959b9,500000944,80,EB-1133,7,21,KG,USD,2250,43924,756,15306.375,EN,Lazy Cat,eBike,2018-12-02T17:00:00.000Z
66678e7369ed4c2c204959ba,500000010,50,BX-1015,9,12.5,KG,USD,299,10322,1290.25,9031.75,EN,BMX Optima,BMX,2018-03-08T17:00:00.000Z
66678e7369ed4c2c204959bb,500000069,20,BX-1015,7,12.5,KG,USD,299,60306,7538.25,52767.75,EN,BMX Optima,BMX,2018-03-20T17:00:00.000Z
66678e7369ed4c2c204959bc,500000189,10,BX-1015,1,12.5,KG,USD,299,3990,498.75,3491.25,EN,BMX Optima,BMX,2018-05-03T17:00:00.000Z
66678e7369ed4c2c204959bd,500000206,10,BX-1015,7,12.5,KG,USD,299,134326,16790.75,117535.25,EN,BMX Optima,BMX,2018-05-06T17:00:00.000Z
66678e7369ed4c2c204959be,500000222,50,BX-1015,9,12.5,KG,USD,299,156424,19553,136871,EN,BMX Optima,BMX,2018-04-30T17:00:00.000Z
66678e7369ed4c2c204959bf,500000224,70,BX-1015,4,12.5,KG,USD,299,25623,3202.875,22420.125,EN,BMX Optima,BMX,2018-04-30T17:00:00.000Z
66678e7369ed4c2c204959c0,500000267,80,BX-1015,6,12.5,KG,USD,299,71977,8997.125,62979.875,EN,BMX Optima,BMX,2018-05-17T17:00:00.000Z
66678e7369ed4c2c204959c1,500000332,20,BX-1015,3,12.5,KG,USD,299,70528,8816,61712,EN,BMX Optima,BMX,2018-05-28T17:00:00.000Z
66678e7369ed4c2c204959c2,500000375,40,BX-1015,4,12.5,KG,USD,299,64502,10948.875,111827.625,EN,BMX Optima,BMX,2018-06-17T17:00:00.000Z
66678e7369ed4c2c204959c3,500000376,50,BX-1015,10,12.5,KG,USD,299,105359,11959.125,62377.875,EN,BMX Optima,BMX,2018-06-17T17:00:00.000Z
66678e7369ed4c2c204959c4,500000395,70,BX-1015,10,12.5,KG,USD,299,1596,3637.5,118874,EN,BMX Optima,BMX,2018-07-08T17:00:00.000Z
66678e7369ed4c2c204959c5,500000483,70,BX-1015,6,12.5,KG,USD,299,86264,5187.375,19580.75,EN,BMX Optima,BMX,2018-07-31T17:00:00.000Z
66678e7369ed4c2c204959c6,500000484,80,BX-1015,1,12.5,KG,USD,299,82166,10229.125,81370.625,EN,BMX Optima,BMX,2018-07-31T17:00:00.000Z
66678e7369ed4c2c204959c7,500000491,70,BX-1015,8,12.5,KG,USD,299,71289,6999.75,2002,EN,BMX Optima,BMX,2018-07-29T17:00:00.000Z
66678e7369ed4c2c204959c8,500000534,50,BX-1015,10,12.5,KG,USD,299,125849,3573.375,45129,EN,BMX Optima,BMX,2018-08-21T17:00:00.000Z
66678e7369ed4c2c204959c9,500000539,40,BX-1015,9,12.5,KG,USD,299,76542,8402.375,13014.75,EN,BMX Optima,BMX,2018-08-28T17:00:00.000Z
66678e7369ed4c2c204959ca,500000597,80,BX-1015,3,12.5,KG,USD,299,135856,10229.125,52995.25,EN,BMX Optima,BMX,2018-08-21T17:00:00.000Z
66678e7369ed4c2c204959cb,500000603,50,BX-1015,1,12.5,KG,USD,299,76542,6345.375,81370.625,EN,BMX Optima,BMX,2018-08-22T17:00:00.000Z
66678e7369ed4c2c204959cc,500000645,20,BX-1015,4,12.5,KG,USD,299,26337,1955.375,48457.5,EN,BMX Optima,BMX,2018-09-16T17:00:00.000Z
66678e7369ed4c2c204959cd,500000680,10,BX-1015,9,12.5,KG,USD,299,33076,1033.25,56505.75,EN,BMX Optima,BMX,2018-09-19T17:00:00.000Z
66678e7369ed4c2c204959ce,500000683,40,BX-1015,2,12.5,KG,USD,299,84470,8816,25462.5,EN,BMX Optima,BMX,2018-09-19T17:00:00.000Z
66678e7369ed4c2c204959cf,500000737,90,BX-1015,10,12.5,KG,USD,299,69265,360,133938.875,EN,BMX Optima,BMX,2018-10-09T17:00:00.000Z
66678e7369ed4c2c204959d0,500000762,10,BX-1015,10,12.5,KG,USD,299,62204,5490.5,83615.875,EN,BMX Optima,BMX,2018-10-15T17:00:00.000Z
66678e7369ed4c2c204959d1,500000770,10,BX-1015,3,12.5,KG,USD,299,75228,5977,34916.875,EN,BMX Optima,BMX,2018-10-05T17:00:00.000Z
66678e7369ed4c2c204959d2,500000823,60,BX-1015,5,12.5,KG,USD,299,2288,9925,26656,EN,BMX Optima,BMX,2018-10-22T17:00:00.000Z
66678e7369ed4c2c204959d3,500000833,10,BX-1015,9,12.5,KG,USD,299,26337,2747.5,85328.25,EN,BMX Optima,BMX,2018-10-12T17:00:00.000Z
66678e7369ed4c2c204959d4,500000836,40,BX-1015,2,12.5,KG,USD,299,26337,9641.25,104880.125,EN,BMX Optima,BMX,2018-10-12T17:00:00.000Z
66678e7369ed4c2c204959d5,500000851,40,BX-1015,9,12.5,KG,USD,299,157214,9633.125,61572,EN,BMX Optima,BMX,2018-11-12T17:00:00.000Z
66678e7369ed4c2c204959d6,500000852,50,BX-1015,2,12.5,KG,USD,299,33252,13098.75,42956.375,EN,BMX Optima,BMX,2018-11-12T17:00:00.000Z
66678e7369ed4c2c204959d7,500000940,40,BX-1015,2,12.5,KG,USD,299,63743,9369,11231.5,EN,BMX Optima,BMX,2018-12-02T17:00:00.000Z
66678e7369ed4c2c204959d8,500000975,100,BX-1015,9,12.5,KG,USD,299,13777,3637.125,45353,EN,BMX Optima,BMX,2018-11-24T17:00:00.000Z
66678e7369ed4c2c204959d9,500000981,60,BX-1015,7,12.5,KG,USD,299,192075,7156.875,52598.875,EN,BMX Optima,BMX,2018-12-13T17:00:00.000Z
66678e7369ed4c2c204959da,500000013,20,BX-1013,2,13.1,KG,USD,449,70162,8770.25,61391.75,EN,BMX Jump Lux I,BMX,2018-02-22T17:00:00.000Z
66678e7369ed4c2c204959db,500000023,40,BX-1013,6,13.1,KG,USD,449,85808,10726,75082,EN,BMX Jump Lux I,BMX,2018-03-04T17:00:00.000Z
66678e7369ed4c2c204959dc,500000051,60,BX-1013,10,13.1,KG,USD,449,21980,2747.5,19232.5,EN,BMX Jump Lux I,BMX,2018-03-08T17:00:00.000Z
66678e7369ed4c2c204959dd,500000067,30,BX-1013,9,13.1,KG,USD,449,30531,3816.375,26714.625,EN,BMX Jump Lux I,BMX,2018-03-16T17:00:00.000Z
66678e7369ed4c2c204959de,500000117,30,BX-1013,5,13.1,KG,USD,449,12495,1561.875,10933.125,EN,BMX Jump Lux I,BMX,2018-04-01T17:00:00.000Z
66678e7369ed4c2c204959df,500000128,40,BX-1013,4,13.1,KG,USD,449,29097,3637.125,25459.875,EN,BMX Jump Lux I,BMX,2018-03-24T17:00:00.000Z
66678e7369ed4c2c204959e0,500000132,30,BX-1013,10,13.1,KG,USD,449,17493,2186.625,15306.375,EN,BMX Jump Lux I,BMX,2018-04-11T17:00:00.000Z
66678e7369ed4c2c204959e1,500000157,40,BX-1013,2,13.1,KG,USD,449,105359,13169.875,92189.125,EN,BMX Jump Lux I,BMX,2018-04-01T17:00:00.000Z
66678e7369ed4c2c204959e2,500000165,30,BX-1013,4,13.1,KG,USD,449,112475,14059.375,98415.625,EN,BMX Jump Lux I,BMX,2018-03-24T17:00:00.000Z
66678e7369ed4c2c204959e3,500000211,30,BX-1013,7,13.1,KG,USD,449,41599,5199.875,36399.125,EN,BMX Jump Lux I,BMX,2018-04-30T17:00:00.000Z
66678e7369ed4c2c204959e4,500000227,10,BX-1013,5,13.1,KG,USD,449,9600,1200,8400,EN,BMX Jump Lux I,BMX,2018-04-20T17:00:00.000Z
66678e7369ed4c2c204959e5,500000240,30,BX-1013,1,13.1,KG,USD,449,51997,6499.625,45497.375,EN,BMX Jump Lux I,BMX,2018-04-28T17:00:00.000Z
66678e7369ed4c2c204959e6,500000250,90,BX-1013,2,13.1,KG,USD,449,95985,11998.125,83986.875,EN,BMX Jump Lux I,BMX,2018-05-07T17:00:00.000Z
66678e7369ed4c2c204959e7,500000327,60,BX-1013,10,13.1,KG,USD,449,17066,2133.25,14932.75,EN,BMX Jump Lux I,BMX,2018-05-26T17:00:00.000Z
66678e7369ed4c2c204959e8,500000357,30,BX-1013,7,13.1,KG,USD,449,22378,8062.75,45773,EN,BMX Jump Lux I,BMX,2018-06-20T17:00:00.000Z
66678e7369ed4c2c204959e9,500000358,40,BX-1013,4,13.1,KG,USD,449,10043,3842.125,101241.875,EN,BMX Jump Lux I,BMX,2018-06-20T17:00:00.000Z
66678e7369ed4c2c204959ea,500000391,30,BX-1013,2,13.1,KG,USD,449,103772,6808.5,25760.875,EN,BMX Jump Lux I,BMX,2018-07-08T17:00:00.000Z
66678e7369ed4c2c204959eb,500000402,30,BX-1013,1,13.1,KG,USD,449,43638,20719.625,44442.125,EN,BMX Jump Lux I,BMX,2018-07-15T17:00:00.000Z
66678e7369ed4c2c204959ec,500000411,20,BX-1013,1,13.1,KG,USD,449,45043,7474.5,2802.625,EN,BMX Jump Lux I,BMX,2018-06-26T17:00:00.000Z
66678e7369ed4c2c204959ed,500000456,30,BX-1013,4,13.1,KG,USD,449,64433,5408.5,7232.75,EN,BMX Jump Lux I,BMX,2018-07-11T17:00:00.000Z
66678e7369ed4c2c204959ee,500000461,20,BX-1013,1,13.1,KG,USD,449,15643,4714.75,62717.375,EN,BMX Jump Lux I,BMX,2018-07-19T17:00:00.000Z
66678e7369ed4c2c204959ef,500000462,30,BX-1013,10,13.1,KG,USD,449,24845,10339.375,45773,EN,BMX Jump Lux I,BMX,2018-07-19T17:00:00.000Z
66678e7369ed4c2c204959f0,500000476,30,BX-1013,1,13.1,KG,USD,449,3990,9235,53463.375,EN,BMX Jump Lux I,BMX,2018-07-14T17:00:00.000Z
66678e7369ed4c2c204959f1,500000511,90,BX-1013,10,13.1,KG,USD,449,9889,6851.125,48357.75,EN,BMX Jump Lux I,BMX,2018-07-18T17:00:00.000Z
66678e7369ed4c2c204959f2,500000517,10,BX-1013,3,13.1,KG,USD,449,24845,3105.625,37187.5,EN,BMX Jump Lux I,BMX,2018-08-06T17:00:00.000Z
66678e7369ed4c2c204959f3,500000528,80,BX-1013,9,13.1,KG,USD,449,59317,898.875,67431.875,EN,BMX Jump Lux I,BMX,2018-08-07T17:00:00.000Z
66678e7369ed4c2c204959f4,500000529,90,BX-1013,1,13.1,KG,USD,449,49893,5578.375,85821.75,EN,BMX Jump Lux I,BMX,2018-08-07T17:00:00.000Z
66678e7369ed4c2c204959f5,500000538,30,BX-1013,9,13.1,KG,USD,449,51608,155.625,46379.375,EN,BMX Jump Lux I,BMX,2018-08-28T17:00:00.000Z
66678e7369ed4c2c204959f6,500000580,30,BX-1013,10,13.1,KG,USD,449,51832,10435.375,131802.125,EN,BMX Jump Lux I,BMX,2018-09-01T17:00:00.000Z
66678e7369ed4c2c204959f7,500000595,60,BX-1013,8,13.1,KG,USD,449,86805,6873.75,50098.125,EN,BMX Jump Lux I,BMX,2018-08-21T17:00:00.000Z
66678e7369ed4c2c204959f8,500000601,30,BX-1013,8,13.1,KG,USD,449,96921,24248.375,71933.75,EN,BMX Jump Lux I,BMX,2018-08-22T17:00:00.000Z
66678e7369ed4c2c204959f9,500000620,30,BX-1013,5,13.1,KG,USD,449,73880,8262.25,64376.375,EN,BMX Jump Lux I,BMX,2999-12-11T17:00:00.000Z
66678e7369ed4c2c204959fa,500000629,20,BX-1013,7,13.1,KG,USD,449,86689,7844.375,33935.125,EN,BMX Jump Lux I,BMX,2018-09-02T17:00:00.000Z
66678e7369ed4c2c204959fb,500000636,30,BX-1013,3,13.1,KG,USD,449,126885,4447.5,151871.125,EN,BMX Jump Lux I,BMX,2018-09-01T17:00:00.000Z
66678e7369ed4c2c204959fc,500000642,20,BX-1013,4,13.1,KG,USD,449,109554,3808,40637.625,EN,BMX Jump Lux I,BMX,2018-09-12T17:00:00.000Z
66678e7369ed4c2c204959fd,500000646,30,BX-1013,1,13.1,KG,USD,449,23778,1290.25,31132.5,EN,BMX Jump Lux I,BMX,2018-09-16T17:00:00.000Z
66678e7369ed4c2c204959fe,500000679,90,BX-1013,10,13.1,KG,USD,449,49893,15731.125,61572,EN,BMX Jump Lux I,BMX,2018-09-20T17:00:00.000Z
66678e7369ed4c2c204959ff,500000700,30,BX-1013,5,13.1,KG,USD,449,99421,15507.75,85147.125,EN,BMX Jump Lux I,BMX,2018-10-06T17:00:00.000Z
66678e7369ed4c2c20495a00,500000706,90,BX-1013,7,13.1,KG,USD,449,74136,12094.875,64031.625,EN,BMX Jump Lux I,BMX,2018-10-06T17:00:00.000Z
66678e7369ed4c2c20495a01,500000745,40,BX-1013,5,13.1,KG,USD,449,16576,1698.375,13676.25,EN,BMX Jump Lux I,BMX,2018-10-13T17:00:00.000Z
66678e7369ed4c2c20495a02,500000755,10,BX-1013,9,13.1,KG,USD,449,28191,5748.25,11888.625,EN,BMX Jump Lux I,BMX,2018-10-03T17:00:00.000Z
66678e7369ed4c2c20495a03,500000778,90,BX-1013,3,13.1,KG,USD,449,29389,1656,2802.625,EN,BMX Jump Lux I,BMX,2018-10-05T17:00:00.000Z
66678e7369ed4c2c20495a04,500000786,30,BX-1013,3,13.1,KG,USD,449,63743,20719.625,29232.875,EN,BMX Jump Lux I,BMX,2018-10-22T17:00:00.000Z
66678e7369ed4c2c20495a05,500000804,30,BX-1013,4,13.1,KG,USD,449,77415,8911.125,83615.875,EN,BMX Jump Lux I,BMX,2018-10-14T17:00:00.000Z
66678e7369ed4c2c20495a06,500000841,90,BX-1013,2,13.1,KG,USD,449,14807,7844.375,36311.625,EN,BMX Jump Lux I,BMX,2018-10-12T17:00:00.000Z
66678e7369ed4c2c20495a07,500000861,30,BX-1013,6,13.1,KG,USD,449,23778,6922.5,20722.625,EN,BMX Jump Lux I,BMX,2018-11-07T17:00:00.000Z
66678e7369ed4c2c20495a08,500000881,30,BX-1013,10,13.1,KG,USD,449,38783,1851.25,66974.25,EN,BMX Jump Lux I,BMX,2018-10-27T17:00:00.000Z
66678e7369ed4c2c20495a09,500000909,100,BX-1013,3,13.1,KG,USD,449,11016,155.625,50631,EN,BMX Jump Lux I,BMX,2018-11-09T17:00:00.000Z
66678e7369ed4c2c20495a0a,500000925,30,BX-1013,2,13.1,KG,USD,449,26337,20719.625,43076.25,EN,BMX Jump Lux I,BMX,2018-11-15T17:00:00.000Z
66678e7369ed4c2c20495a0b,500000958,50,BX-1013,2,13.1,KG,USD,449,150631,5408.25,2512.125,EN,BMX Jump Lux I,BMX,2018-12-04T17:00:00.000Z
66678e7369ed4c2c20495a0c,500000960,70,BX-1013,9,13.1,KG,USD,449,1266,6908.25,108637.375,EN,BMX Jump Lux I,BMX,2018-12-04T17:00:00.000Z
66678e7369ed4c2c20495a0d,500000973,80,BX-1013,8,13.1,KG,USD,449,72691,6236.625,5425.875,EN,BMX Jump Lux I,BMX,2018-11-24T17:00:00.000Z
66678e7369ed4c2c20495a0e,500000984,90,BX-1013,4,13.1,KG,USD,449,44276,8816,10132.5,EN,BMX Jump Lux I,BMX,2018-12-13T17:00:00.000Z
66678e7369ed4c2c20495a0f,500000016,50,EB-1131,10,18.1,KG,USD,1500,40691,5086.375,35604.625,EN,Flash Drive,eBike,2018-02-22T17:00:00.000Z
66678e7369ed4c2c20495a10,500000047,20,EB-1131,3,18.1,KG,USD,1500,2288,286,2002,EN,Flash Drive,eBike,2018-03-08T17:00:00.000Z
66678e7369ed4c2c20495a11,500000186,20,EB-1131,4,18.1,KG,USD,1500,46464,5808,40656,EN,Flash Drive,eBike,2018-03-31T17:00:00.000Z
66678e7369ed4c2c20495a12,500000235,30,EB-1131,4,18.1,KG,USD,1500,74952,9369,65583,EN,Flash Drive,eBike,2018-04-24T17:00:00.000Z
66678e7369ed4c2c20495a13,500000305,60,EB-1131,7,18.1,KG,USD,1500,150631,18828.875,131802.125,EN,Flash Drive,eBike,2018-05-27T17:00:00.000Z
66678e7369ed4c2c20495a14,500000323,20,EB-1131,7,18.1,KG,USD,1500,100036,12504.5,87531.5,EN,Flash Drive,eBike,2018-05-26T17:00:00.000Z
66678e7369ed4c2c20495a15,500000356,20,EB-1131,8,18.1,KG,USD,1500,120706,10836.125,64376.375,EN,Flash Drive,eBike,2018-06-20T17:00:00.000Z
66678e7369ed4c2c20495a16,500000417,10,EB-1131,10,18.1,KG,USD,1500,115705,7386.125,62063.75,EN,Flash Drive,eBike,2018-06-30T17:00:00.000Z
66678e7369ed4c2c20495a17,500000418,20,EB-1131,3,18.1,KG,USD,1500,79331,6362.125,29653.75,EN,Flash Drive,eBike,2018-06-30T17:00:00.000Z
66678e7369ed4c2c20495a18,500000420,40,EB-1131,10,18.1,KG,USD,1500,30737,4176.125,94195.5,EN,Flash Drive,eBike,2018-06-30T17:00:00.000Z
66678e7369ed4c2c20495a19,500000442,20,EB-1131,6,18.1,KG,USD,1500,173567,7514.125,42326.375,EN,Flash Drive,eBike,2018-07-02T17:00:00.000Z
66678e7369ed4c2c20495a1a,500000651,80,EB-1131,3,18.1,KG,USD,1500,86264,17536.625,67431.875,EN,Flash Drive,eBike,2018-09-16T17:00:00.000Z
66678e7369ed4c2c20495a1b,500000684,50,EB-1131,3,18.1,KG,USD,1500,32734,750.375,25719.75,EN,Flash Drive,eBike,2018-09-19T17:00:00.000Z
66678e7369ed4c2c20495a1c,500000692,50,EB-1131,6,18.1,KG,USD,1500,32734,7538.25,101241.875,EN,Flash Drive,eBike,2018-09-13T17:00:00.000Z
66678e7369ed4c2c20495a1d,500000703,60,EB-1131,8,18.1,KG,USD,1500,102365,14059.375,20260.625,EN,Flash Drive,eBike,2018-10-06T17:00:00.000Z
66678e7369ed4c2c20495a1e,500000720,10,EB-1131,4,18.1,KG,USD,1500,27515,1851.25,91682.5,EN,Flash Drive,eBike,2018-10-08T17:00:00.000Z
66678e7369ed4c2c20495a1f,500000736,80,EB-1131,2,18.1,KG,USD,1500,29441,15519.625,42956.375,EN,Flash Drive,eBike,2018-10-09T17:00:00.000Z
66678e7369ed4c2c20495a20,500000830,50,EB-1131,5,18.1,KG,USD,1500,83483,8911.125,20260.625,EN,Flash Drive,eBike,2018-10-09T17:00:00.000Z
66678e7369ed4c2c20495a21,500000842,10,EB-1131,9,18.1,KG,USD,1500,44276,13694.25,43358,EN,Flash Drive,eBike,2018-10-19T17:00:00.000Z
66678e7369ed4c2c20495a22,500000866,80,EB-1131,7,18.1,KG,USD,1500,61793,1255.375,38757.25,EN,Flash Drive,eBike,2018-11-07T17:00:00.000Z
66678e7369ed4c2c20495a23,500000989,50,EB-1131,2,18.1,KG,USD,1500,173567,8876.625,29653.75,EN,Flash Drive,eBike,2018-12-02T17:00:00.000Z
66678e7369ed4c2c20495a24,500000018,70,DB-1082,8,14.3,KG,USD,1250,2871,358.875,2512.125,EN,Capricorn,Downhill Bike,2018-02-22T17:00:00.000Z
66678e7369ed4c2c20495a25,500000077,20,DB-1082,4,14.3,KG,USD,1250,28086,3510.75,24575.25,EN,Capricorn,Downhill Bike,2018-03-14T17:00:00.000Z
66678e7369ed4c2c20495a26,500000099,10,DB-1082,10,14.3,KG,USD,1250,41279,5159.875,36119.125,EN,Capricorn,Downhill Bike,2018-03-31T17:00:00.000Z
66678e7369ed4c2c20495a27,500000108,20,DB-1082,1,14.3,KG,USD,1250,55623,6952.875,48670.125,EN,Capricorn,Downhill Bike,2018-03-29T17:00:00.000Z
66678e7369ed4c2c20495a28,500000169,70,DB-1082,2,14.3,KG,USD,1250,1245,155.625,1089.375,EN,Capricorn,Downhill Bike,2018-03-24T17:00:00.000Z
66678e7369ed4c2c20495a29,500000190,20,DB-1082,1,14.3,KG,USD,1250,8737,1092.125,7644.875,EN,Capricorn,Downhill Bike,2018-05-03T17:00:00.000Z
66678e7369ed4c2c20495a2a,500000221,40,DB-1082,3,14.3,KG,USD,1250,77130,9641.25,67488.75,EN,Capricorn,Downhill Bike,2018-04-30T17:00:00.000Z
